"TXNAME"	"GENEID"
"45738"	"ENSDART00000151365"	"ENSDARG00000035823"
"45739"	"ENSDART00000140926"	"ENSDARG00000035823"
"45740"	"ENSDART00000191109"	"ENSDARG00000035823"
"45741"	"ENSDART00000139802"	"ENSDARG00000035821"
"45742"	"ENSDART00000151188"	"ENSDARG00000035821"
"45743"	"ENSDART00000143966"	"ENSDARG00000035821"
"45744"	"ENSDART00000151276"	"ENSDARG00000035821"
"45745"	"ENSDART00000151295"	"ENSDARG00000035821"
"45746"	"ENSDART00000151763"	"ENSDARG00000035821"
"45747"	"ENSDART00000049968"	"ENSDARG00000035821"
"45748"	"ENSDART00000151242"	"ENSDARG00000035821"
"45749"	"ENSDART00000184876"	"ENSDARG00000116443"
"45750"	"ENSDART00000049147"	"ENSDARG00000033754"
"45751"	"ENSDART00000154303"	"ENSDARG00000091885"
"45752"	"ENSDART00000129185"	"ENSDARG00000091885"
"45753"	"ENSDART00000151269"	"ENSDARG00000070228"
"45754"	"ENSDART00000102888"	"ENSDARG00000070228"
"45755"	"ENSDART00000146893"	"ENSDARG00000070228"
"45756"	"ENSDART00000135648"	"ENSDARG00000013863"
"45757"	"ENSDART00000089547"	"ENSDARG00000013863"
"45758"	"ENSDART00000140857"	"ENSDARG00000013863"
"45759"	"ENSDART00000136716"	"ENSDARG00000013863"
"45760"	"ENSDART00000147391"	"ENSDARG00000013863"
"45761"	"ENSDART00000087444"	"ENSDARG00000061365"
"45762"	"ENSDART00000017917"	"ENSDARG00000096912"
"45763"	"ENSDART00000110699"	"ENSDARG00000002880"
"45764"	"ENSDART00000146468"	"ENSDARG00000002880"
"45765"	"ENSDART00000145421"	"ENSDARG00000070215"
"45766"	"ENSDART00000051950"	"ENSDARG00000035798"
"45767"	"ENSDART00000139083"	"ENSDARG00000035798"
"45768"	"ENSDART00000126470"	"ENSDARG00000027009"
"45769"	"ENSDART00000189227"	"ENSDARG00000114312"
"45770"	"ENSDART00000144544"	"ENSDARG00000020007"
"45771"	"ENSDART00000049842"	"ENSDARG00000023900"
"45772"	"ENSDART00000138555"	"ENSDARG00000023900"
"45773"	"ENSDART00000138687"	"ENSDARG00000061304"
"45774"	"ENSDART00000087295"	"ENSDARG00000061304"
"45775"	"ENSDART00000181839"	"ENSDARG00000061304"
"45776"	"ENSDART00000048438"	"ENSDARG00000034988"
"45777"	"ENSDART00000142773"	"ENSDARG00000034988"
"45778"	"ENSDART00000148732"	"ENSDARG00000042291"
"45779"	"ENSDART00000149799"	"ENSDARG00000042291"
"45780"	"ENSDART00000102778"	"ENSDARG00000042291"
"45781"	"ENSDART00000087187"	"ENSDARG00000061268"
"45782"	"ENSDART00000171318"	"ENSDARG00000099891"
"45783"	"ENSDART00000172311"	"ENSDARG00000099891"
"45784"	"ENSDART00000182218"	"ENSDARG00000074910"
"45785"	"ENSDART00000115123"	"ENSDARG00000074910"
"45786"	"ENSDART00000169193"	"ENSDARG00000078557"
"45787"	"ENSDART00000112364"	"ENSDARG00000078557"
"45788"	"ENSDART00000033362"	"ENSDARG00000005834"
"45789"	"ENSDART00000087096"	"ENSDARG00000061231"
"45790"	"ENSDART00000180225"	"ENSDARG00000027738"
"45791"	"ENSDART00000145356"	"ENSDARG00000027738"
"45792"	"ENSDART00000125579"	"ENSDARG00000027738"
"45793"	"ENSDART00000169067"	"ENSDARG00000070151"
"45794"	"ENSDART00000183436"	"ENSDARG00000070151"
"45795"	"ENSDART00000166422"	"ENSDARG00000070151"
"45796"	"ENSDART00000191058"	"ENSDARG00000070151"
"45797"	"ENSDART00000151605"	"ENSDARG00000070151"
"45798"	"ENSDART00000129915"	"ENSDARG00000089490"
"45799"	"ENSDART00000181650"	"ENSDARG00000116110"
"45800"	"ENSDART00000163192"	"ENSDARG00000103818"
"45801"	"ENSDART00000131574"	"ENSDARG00000070150"
"45802"	"ENSDART00000135436"	"ENSDARG00000070150"
"45803"	"ENSDART00000102702"	"ENSDARG00000070150"
"45804"	"ENSDART00000151410"	"ENSDARG00000070150"
"45805"	"ENSDART00000102698"	"ENSDARG00000070150"
"45806"	"ENSDART00000077059"	"ENSDARG00000054804"
"45807"	"ENSDART00000151304"	"ENSDARG00000054804"
"45808"	"ENSDART00000183117"	"ENSDARG00000114569"
"45809"	"ENSDART00000076938"	"ENSDARG00000054778"
"45810"	"ENSDART00000076915"	"ENSDARG00000054690"
"45811"	"ENSDART00000191679"	"ENSDARG00000054690"
"45812"	"ENSDART00000165747"	"ENSDARG00000103815"
"45813"	"ENSDART00000154063"	"ENSDARG00000097168"
"45814"	"ENSDART00000010104"	"ENSDARG00000018010"
"45815"	"ENSDART00000018328"	"ENSDARG00000012135"
"45816"	"ENSDART00000136873"	"ENSDARG00000020345"
"45817"	"ENSDART00000180153"	"ENSDARG00000020345"
"45818"	"ENSDART00000144557"	"ENSDARG00000020345"
"45819"	"ENSDART00000151086"	"ENSDARG00000020345"
"45820"	"ENSDART00000139109"	"ENSDARG00000020345"
"45821"	"ENSDART00000133711"	"ENSDARG00000020345"
"45822"	"ENSDART00000151378"	"ENSDARG00000020345"
"45823"	"ENSDART00000151023"	"ENSDARG00000020345"
"45824"	"ENSDART00000150930"	"ENSDARG00000020345"
"45825"	"ENSDART00000138735"	"ENSDARG00000020345"
"45826"	"ENSDART00000108775"	"ENSDARG00000018000"
"45827"	"ENSDART00000151653"	"ENSDARG00000018000"
"45828"	"ENSDART00000135164"	"ENSDARG00000025269"
"45829"	"ENSDART00000151298"	"ENSDARG00000061081"
"45830"	"ENSDART00000051724"	"ENSDARG00000061081"
"45831"	"ENSDART00000118370"	"ENSDARG00000083495"
"45832"	"ENSDART00000141225"	"ENSDARG00000023290"
"45833"	"ENSDART00000033724"	"ENSDARG00000023290"
"45834"	"ENSDART00000038230"	"ENSDARG00000023160"
"45835"	"ENSDART00000182608"	"ENSDARG00000006859"
"45836"	"ENSDART00000015632"	"ENSDARG00000006859"
"45837"	"ENSDART00000132213"	"ENSDARG00000006859"
"45838"	"ENSDART00000150901"	"ENSDARG00000006859"
"45839"	"ENSDART00000168263"	"ENSDARG00000099256"
"45840"	"ENSDART00000184771"	"ENSDARG00000099256"
"45841"	"ENSDART00000164453"	"ENSDARG00000099256"
"45842"	"ENSDART00000165202"	"ENSDARG00000099256"
"45843"	"ENSDART00000157961"	"ENSDARG00000099256"
"45844"	"ENSDART00000161961"	"ENSDARG00000099256"
"45845"	"ENSDART00000116719"	"ENSDARG00000115429"
"45846"	"ENSDART00000118516"	"ENSDARG00000112530"
"45847"	"ENSDART00000023156"	"ENSDARG00000020850"
"45848"	"ENSDART00000167847"	"ENSDARG00000020850"
"45849"	"ENSDART00000186962"	"ENSDARG00000020850"
"45850"	"ENSDART00000187305"	"ENSDARG00000020850"
"45851"	"ENSDART00000187836"	"ENSDARG00000109996"
"45852"	"ENSDART00000182336"	"ENSDARG00000113111"
"45853"	"ENSDART00000168002"	"ENSDARG00000101785"
"45854"	"ENSDART00000049045"	"ENSDARG00000030215"
"45855"	"ENSDART00000133158"	"ENSDARG00000030215"
"45856"	"ENSDART00000145846"	"ENSDARG00000070012"
"45857"	"ENSDART00000102384"	"ENSDARG00000070012"
"45858"	"ENSDART00000134815"	"ENSDARG00000070012"
"45859"	"ENSDART00000148287"	"ENSDARG00000004378"
"45860"	"ENSDART00000149856"	"ENSDARG00000004378"
"45861"	"ENSDART00000188236"	"ENSDARG00000004378"
"45862"	"ENSDART00000136695"	"ENSDARG00000004378"
"45863"	"ENSDART00000193859"	"ENSDARG00000004378"
"45864"	"ENSDART00000147290"	"ENSDARG00000004378"
"45865"	"ENSDART00000151433"	"ENSDARG00000004378"
"45866"	"ENSDART00000143353"	"ENSDARG00000004378"
"45867"	"ENSDART00000146628"	"ENSDARG00000093453"
"45868"	"ENSDART00000151571"	"ENSDARG00000093453"
"45869"	"ENSDART00000159421"	"ENSDARG00000100839"
"45870"	"ENSDART00000113031"	"ENSDARG00000024209"
"45871"	"ENSDART00000151478"	"ENSDARG00000096327"
"45872"	"ENSDART00000138404"	"ENSDARG00000092310"
"45873"	"ENSDART00000142467"	"ENSDARG00000092310"
"45874"	"ENSDART00000151080"	"ENSDARG00000076609"
"45875"	"ENSDART00000110305"	"ENSDARG00000076609"
"45876"	"ENSDART00000151168"	"ENSDARG00000076609"
"45877"	"ENSDART00000115491"	"ENSDARG00000082166"
"45878"	"ENSDART00000139151"	"ENSDARG00000035660"
"45879"	"ENSDART00000051723"	"ENSDARG00000035660"
"45880"	"ENSDART00000006344"	"ENSDARG00000016350"
"45881"	"ENSDART00000151187"	"ENSDARG00000016350"
"45882"	"ENSDART00000133199"	"ENSDARG00000016350"
"45883"	"ENSDART00000165969"	"ENSDARG00000086739"
"45884"	"ENSDART00000058504"	"ENSDARG00000086739"
"45885"	"ENSDART00000063870"	"ENSDARG00000043509"
"45886"	"ENSDART00000171041"	"ENSDARG00000102365"
"45887"	"ENSDART00000166031"	"ENSDARG00000102365"
"45888"	"ENSDART00000165261"	"ENSDARG00000098600"
"45889"	"ENSDART00000139684"	"ENSDARG00000053656"
"45890"	"ENSDART00000142312"	"ENSDARG00000053656"
"45891"	"ENSDART00000135599"	"ENSDARG00000053656"
"45892"	"ENSDART00000168725"	"ENSDARG00000060768"
"45893"	"ENSDART00000133628"	"ENSDARG00000060768"
"45894"	"ENSDART00000051712"	"ENSDARG00000027612"
"45895"	"ENSDART00000102314"	"ENSDARG00000069984"
"45896"	"ENSDART00000102315"	"ENSDARG00000096299"
"45897"	"ENSDART00000130483"	"ENSDARG00000086218"
"45898"	"ENSDART00000109425"	"ENSDARG00000096278"
"45899"	"ENSDART00000136147"	"ENSDARG00000013174"
"45900"	"ENSDART00000151004"	"ENSDARG00000013174"
"45901"	"ENSDART00000086040"	"ENSDARG00000060788"
"45902"	"ENSDART00000178385"	"ENSDARG00000106639"
"45903"	"ENSDART00000190668"	"ENSDARG00000116963"
"45904"	"ENSDART00000169710"	"ENSDARG00000105012"
"45905"	"ENSDART00000158781"	"ENSDARG00000104929"
"45906"	"ENSDART00000159753"	"ENSDARG00000102611"
"45907"	"ENSDART00000159331"	"ENSDARG00000102995"
"45908"	"ENSDART00000161826"	"ENSDARG00000102995"
"45909"	"ENSDART00000183933"	"ENSDARG00000104478"
"45910"	"ENSDART00000164055"	"ENSDARG00000104478"
"45911"	"ENSDART00000162542"	"ENSDARG00000104478"
"45912"	"ENSDART00000183984"	"ENSDARG00000103203"
"45913"	"ENSDART00000158703"	"ENSDARG00000103203"
"45914"	"ENSDART00000159391"	"ENSDARG00000103203"
"45915"	"ENSDART00000162785"	"ENSDARG00000100822"
"45916"	"ENSDART00000157946"	"ENSDARG00000101987"
"45917"	"ENSDART00000158032"	"ENSDARG00000101317"
"45918"	"ENSDART00000170505"	"ENSDARG00000104861"
"45919"	"ENSDART00000170755"	"ENSDARG00000100917"
"45920"	"ENSDART00000193561"	"ENSDARG00000100917"
"45921"	"ENSDART00000163935"	"ENSDARG00000101115"
"45922"	"ENSDART00000158620"	"ENSDARG00000100195"
"45923"	"ENSDART00000139692"	"ENSDARG00000093422"
"45924"	"ENSDART00000078382"	"ENSDARG00000055974"
"45925"	"ENSDART00000138909"	"ENSDARG00000028012"
"45926"	"ENSDART00000158262"	"ENSDARG00000028012"
"45927"	"ENSDART00000051695"	"ENSDARG00000028012"
"45928"	"ENSDART00000177434"	"ENSDARG00000107246"
"45929"	"ENSDART00000138295"	"ENSDARG00000035649"
"45930"	"ENSDART00000136647"	"ENSDARG00000035649"
"45931"	"ENSDART00000171281"	"ENSDARG00000031511"
"45932"	"ENSDART00000041114"	"ENSDARG00000031511"
"45933"	"ENSDART00000159808"	"ENSDARG00000031511"
"45934"	"ENSDART00000157886"	"ENSDARG00000098992"
"45935"	"ENSDART00000171526"	"ENSDARG00000102003"
"45936"	"ENSDART00000160721"	"ENSDARG00000101591"
"45937"	"ENSDART00000024777"	"ENSDARG00000012113"
"45938"	"ENSDART00000158979"	"ENSDARG00000012113"
"45939"	"ENSDART00000194350"	"ENSDARG00000117637"
"45940"	"ENSDART00000194300"	"ENSDARG00000117786"
"45941"	"ENSDART00000161411"	"ENSDARG00000099556"
"45942"	"ENSDART00000172307"	"ENSDARG00000101521"
"45943"	"ENSDART00000163848"	"ENSDARG00000101521"
"45944"	"ENSDART00000163141"	"ENSDARG00000101521"
"45945"	"ENSDART00000161339"	"ENSDARG00000101521"
"45946"	"ENSDART00000159750"	"ENSDARG00000101521"
"45947"	"ENSDART00000170801"	"ENSDARG00000101521"
"45948"	"ENSDART00000166978"	"ENSDARG00000101521"
"45949"	"ENSDART00000158269"	"ENSDARG00000101521"
"45950"	"ENSDART00000163823"	"ENSDARG00000104889"
"45951"	"ENSDART00000162112"	"ENSDARG00000104420"
"45952"	"ENSDART00000027158"	"ENSDARG00000018124"
"45953"	"ENSDART00000123163"	"ENSDARG00000087529"
"45954"	"ENSDART00000164464"	"ENSDARG00000102618"
"45955"	"ENSDART00000169420"	"ENSDARG00000099420"
"45956"	"ENSDART00000160549"	"ENSDARG00000103791"
"45957"	"ENSDART00000170865"	"ENSDARG00000103791"
"45958"	"ENSDART00000170439"	"ENSDARG00000102591"
"45959"	"ENSDART00000186574"	"ENSDARG00000098925"
"45960"	"ENSDART00000164963"	"ENSDARG00000098925"
"45961"	"ENSDART00000157424"	"ENSDARG00000098777"
"45962"	"ENSDART00000165986"	"ENSDARG00000100104"
"45963"	"ENSDART00000169729"	"ENSDARG00000103907"
"45964"	"ENSDART00000167353"	"ENSDARG00000103907"
"45965"	"ENSDART00000161466"	"ENSDARG00000100388"
"45966"	"ENSDART00000160896"	"ENSDARG00000100388"
"45967"	"ENSDART00000159080"	"ENSDARG00000099801"
"45968"	"ENSDART00000166877"	"ENSDARG00000102704"
"45969"	"ENSDART00000161792"	"ENSDARG00000102704"
"45970"	"ENSDART00000157639"	"ENSDARG00000098197"
"45971"	"ENSDART00000165587"	"ENSDARG00000059373"
"45972"	"ENSDART00000165725"	"ENSDARG00000059373"
"45973"	"ENSDART00000159815"	"ENSDARG00000014569"
"45974"	"ENSDART00000160560"	"ENSDARG00000014569"
"45975"	"ENSDART00000166009"	"ENSDARG00000014569"
"45976"	"ENSDART00000172319"	"ENSDARG00000014569"
"45977"	"ENSDART00000027864"	"ENSDARG00000014569"
"45978"	"ENSDART00000165328"	"ENSDARG00000014569"
"45979"	"ENSDART00000087242"	"ENSDARG00000067975"
"45980"	"ENSDART00000151243"	"ENSDARG00000067975"
"45981"	"ENSDART00000143118"	"ENSDARG00000078529"
"45982"	"ENSDART00000179342"	"ENSDARG00000078529"
"45983"	"ENSDART00000141359"	"ENSDARG00000078529"
"45984"	"ENSDART00000011890"	"ENSDARG00000020176"
"45985"	"ENSDART00000145916"	"ENSDARG00000094908"
"45986"	"ENSDART00000134266"	"ENSDARG00000036942"
"45987"	"ENSDART00000133451"	"ENSDARG00000036942"
"45988"	"ENSDART00000147635"	"ENSDARG00000036942"
"45989"	"ENSDART00000183848"	"ENSDARG00000036943"
"45990"	"ENSDART00000139924"	"ENSDARG00000036943"
"45991"	"ENSDART00000138837"	"ENSDARG00000036943"
"45992"	"ENSDART00000102725"	"ENSDARG00000075592"
"45993"	"ENSDART00000164905"	"ENSDARG00000099528"
"45994"	"ENSDART00000165371"	"ENSDARG00000099528"
"45995"	"ENSDART00000127985"	"ENSDARG00000086107"
"45996"	"ENSDART00000188386"	"ENSDARG00000042643"
"45997"	"ENSDART00000062555"	"ENSDARG00000042643"
"45998"	"ENSDART00000062551"	"ENSDARG00000042641"
"45999"	"ENSDART00000171387"	"ENSDARG00000042641"
"46000"	"ENSDART00000167100"	"ENSDARG00000068387"
"46001"	"ENSDART00000025146"	"ENSDARG00000018621"
"46002"	"ENSDART00000121462"	"ENSDARG00000091560"
"46003"	"ENSDART00000181096"	"ENSDARG00000091560"
"46004"	"ENSDART00000037515"	"ENSDARG00000024381"
"46005"	"ENSDART00000151782"	"ENSDARG00000024381"
"46006"	"ENSDART00000082454"	"ENSDARG00000059354"
"46007"	"ENSDART00000140119"	"ENSDARG00000059354"
"46008"	"ENSDART00000122257"	"ENSDARG00000006640"
"46009"	"ENSDART00000186626"	"ENSDARG00000006640"
"46010"	"ENSDART00000007206"	"ENSDARG00000006640"
"46011"	"ENSDART00000172303"	"ENSDARG00000102381"
"46012"	"ENSDART00000168138"	"ENSDARG00000102325"
"46013"	"ENSDART00000158429"	"ENSDARG00000103817"
"46014"	"ENSDART00000082465"	"ENSDARG00000059361"
"46015"	"ENSDART00000194342"	"ENSDARG00000117378"
"46016"	"ENSDART00000194658"	"ENSDARG00000117378"
"46017"	"ENSDART00000166088"	"ENSDARG00000099753"
"46018"	"ENSDART00000165516"	"ENSDARG00000100514"
"46019"	"ENSDART00000159305"	"ENSDARG00000098855"
"46020"	"ENSDART00000029646"	"ENSDARG00000021864"
"46021"	"ENSDART00000148062"	"ENSDARG00000021864"
"46022"	"ENSDART00000151603"	"ENSDARG00000021864"
"46023"	"ENSDART00000004585"	"ENSDARG00000021048"
"46024"	"ENSDART00000144113"	"ENSDARG00000079456"
"46025"	"ENSDART00000097530"	"ENSDARG00000079456"
"46026"	"ENSDART00000181795"	"ENSDARG00000079456"
"46027"	"ENSDART00000192739"	"ENSDARG00000079456"
"46028"	"ENSDART00000186176"	"ENSDARG00000079456"
"46029"	"ENSDART00000163344"	"ENSDARG00000077855"
"46030"	"ENSDART00000113951"	"ENSDARG00000077855"
"46031"	"ENSDART00000151293"	"ENSDARG00000077855"
"46032"	"ENSDART00000134074"	"ENSDARG00000077855"
"46033"	"ENSDART00000108784"	"ENSDARG00000074505"
"46034"	"ENSDART00000128639"	"ENSDARG00000086326"
"46035"	"ENSDART00000063615"	"ENSDARG00000013828"
"46036"	"ENSDART00000020497"	"ENSDARG00000013828"
"46037"	"ENSDART00000043595"	"ENSDARG00000030402"
"46038"	"ENSDART00000181909"	"ENSDARG00000030402"
"46039"	"ENSDART00000143231"	"ENSDARG00000092160"
"46040"	"ENSDART00000190300"	"ENSDARG00000011870"
"46041"	"ENSDART00000012791"	"ENSDARG00000011870"
"46042"	"ENSDART00000127578"	"ENSDARG00000024416"
"46043"	"ENSDART00000181498"	"ENSDARG00000114159"
"46044"	"ENSDART00000180238"	"ENSDARG00000114159"
"46045"	"ENSDART00000113829"	"ENSDARG00000076659"
"46046"	"ENSDART00000163739"	"ENSDARG00000076659"
"46047"	"ENSDART00000166112"	"ENSDARG00000102318"
"46048"	"ENSDART00000109130"	"ENSDARG00000077516"
"46049"	"ENSDART00000122385"	"ENSDARG00000077516"
"46050"	"ENSDART00000169053"	"ENSDARG00000099500"
"46051"	"ENSDART00000159253"	"ENSDARG00000100060"
"46052"	"ENSDART00000137020"	"ENSDARG00000063627"
"46053"	"ENSDART00000122816"	"ENSDARG00000078522"
"46054"	"ENSDART00000184800"	"ENSDARG00000078522"
"46055"	"ENSDART00000137987"	"ENSDARG00000078522"
"46056"	"ENSDART00000146928"	"ENSDARG00000078522"
"46057"	"ENSDART00000134197"	"ENSDARG00000078522"
"46058"	"ENSDART00000105174"	"ENSDARG00000035694"
"46059"	"ENSDART00000110763"	"ENSDARG00000035694"
"46060"	"ENSDART00000145710"	"ENSDARG00000035694"
"46061"	"ENSDART00000074620"	"ENSDARG00000035694"
"46062"	"ENSDART00000133159"	"ENSDARG00000092099"
"46063"	"ENSDART00000179855"	"ENSDARG00000092099"
"46064"	"ENSDART00000105168"	"ENSDARG00000071224"
"46065"	"ENSDART00000142222"	"ENSDARG00000071223"
"46066"	"ENSDART00000105165"	"ENSDARG00000059254"
"46067"	"ENSDART00000134407"	"ENSDARG00000092749"
"46068"	"ENSDART00000131307"	"ENSDARG00000094796"
"46069"	"ENSDART00000087163"	"ENSDARG00000018327"
"46070"	"ENSDART00000105154"	"ENSDARG00000018327"
"46071"	"ENSDART00000137895"	"ENSDARG00000094882"
"46072"	"ENSDART00000135698"	"ENSDARG00000063613"
"46073"	"ENSDART00000147182"	"ENSDARG00000095424"
"46074"	"ENSDART00000105150"	"ENSDARG00000071216"
"46075"	"ENSDART00000105146"	"ENSDARG00000036912"
"46076"	"ENSDART00000168139"	"ENSDARG00000103658"
"46077"	"ENSDART00000172520"	"ENSDARG00000103658"
"46078"	"ENSDART00000163807"	"ENSDARG00000103658"
"46079"	"ENSDART00000166107"	"ENSDARG00000103658"
"46080"	"ENSDART00000105120"	"ENSDARG00000071205"
"46081"	"ENSDART00000161738"	"ENSDARG00000089204"
"46082"	"ENSDART00000123757"	"ENSDARG00000089204"
"46083"	"ENSDART00000165947"	"ENSDARG00000099249"
"46084"	"ENSDART00000162132"	"ENSDARG00000100539"
"46085"	"ENSDART00000165917"	"ENSDARG00000103618"
"46086"	"ENSDART00000170301"	"ENSDARG00000100539"
"46087"	"ENSDART00000170431"	"ENSDARG00000100450"
"46088"	"ENSDART00000168463"	"ENSDARG00000100450"
"46089"	"ENSDART00000172608"	"ENSDARG00000104928"
"46090"	"ENSDART00000168433"	"ENSDARG00000102992"
"46091"	"ENSDART00000160358"	"ENSDARG00000102913"
"46092"	"ENSDART00000170609"	"ENSDARG00000105283"
"46093"	"ENSDART00000160510"	"ENSDARG00000100046"
"46094"	"ENSDART00000162260"	"ENSDARG00000105283"
"46095"	"ENSDART00000172415"	"ENSDARG00000103618"
"46096"	"ENSDART00000169639"	"ENSDARG00000101034"
"46097"	"ENSDART00000168377"	"ENSDARG00000098228"
"46098"	"ENSDART00000157952"	"ENSDARG00000098228"
"46099"	"ENSDART00000172271"	"ENSDARG00000098228"
"46100"	"ENSDART00000172735"	"ENSDARG00000098228"
"46101"	"ENSDART00000163954"	"ENSDARG00000098228"
"46102"	"ENSDART00000161830"	"ENSDARG00000098228"
"46103"	"ENSDART00000163711"	"ENSDARG00000098228"
"46104"	"ENSDART00000162085"	"ENSDARG00000098228"
"46105"	"ENSDART00000161346"	"ENSDARG00000089402"
"46106"	"ENSDART00000162762"	"ENSDARG00000102533"
"46107"	"ENSDART00000160299"	"ENSDARG00000102533"
"46108"	"ENSDART00000169205"	"ENSDARG00000102533"
"46109"	"ENSDART00000172595"	"ENSDARG00000102533"
"46110"	"ENSDART00000163498"	"ENSDARG00000103395"
"46111"	"ENSDART00000161799"	"ENSDARG00000103395"
"46112"	"ENSDART00000123035"	"ENSDARG00000103395"
"46113"	"ENSDART00000170007"	"ENSDARG00000101490"
"46114"	"ENSDART00000163138"	"ENSDARG00000101490"
"46115"	"ENSDART00000129570"	"ENSDARG00000101490"
"46116"	"ENSDART00000162532"	"ENSDARG00000104701"
"46117"	"ENSDART00000159605"	"ENSDARG00000104701"
"46118"	"ENSDART00000167580"	"ENSDARG00000104701"
"46119"	"ENSDART00000165541"	"ENSDARG00000104701"
"46120"	"ENSDART00000192608"	"ENSDARG00000113654"
"46121"	"ENSDART00000162883"	"ENSDARG00000103765"
"46122"	"ENSDART00000169758"	"ENSDARG00000104315"
"46123"	"ENSDART00000164448"	"ENSDARG00000104315"
"46124"	"ENSDART00000164611"	"ENSDARG00000099049"
"46125"	"ENSDART00000190879"	"ENSDARG00000116004"
"46126"	"ENSDART00000193199"	"ENSDARG00000112306"
"46127"	"ENSDART00000113088"	"ENSDARG00000079654"
"46128"	"ENSDART00000110551"	"ENSDARG00000079654"
"46129"	"ENSDART00000146684"	"ENSDARG00000079654"
"46130"	"ENSDART00000147510"	"ENSDARG00000079654"
"46131"	"ENSDART00000135327"	"ENSDARG00000079654"
"46132"	"ENSDART00000141336"	"ENSDARG00000079654"
"46133"	"ENSDART00000110398"	"ENSDARG00000075567"
"46134"	"ENSDART00000193855"	"ENSDARG00000075567"
"46135"	"ENSDART00000139821"	"ENSDARG00000075567"
"46136"	"ENSDART00000130062"	"ENSDARG00000063535"
"46137"	"ENSDART00000150980"	"ENSDARG00000063535"
"46138"	"ENSDART00000156393"	"ENSDARG00000097492"
"46139"	"ENSDART00000037007"	"ENSDARG00000025012"
"46140"	"ENSDART00000150952"	"ENSDARG00000025012"
"46141"	"ENSDART00000005547"	"ENSDARG00000002696"
"46142"	"ENSDART00000132642"	"ENSDARG00000002696"
"46143"	"ENSDART00000151093"	"ENSDARG00000002696"
"46144"	"ENSDART00000151787"	"ENSDARG00000002696"
"46145"	"ENSDART00000151246"	"ENSDARG00000002696"
"46146"	"ENSDART00000081951"	"ENSDARG00000000503"
"46147"	"ENSDART00000174611"	"ENSDARG00000000503"
"46148"	"ENSDART00000145003"	"ENSDARG00000001572"
"46149"	"ENSDART00000001821"	"ENSDARG00000001572"
"46150"	"ENSDART00000010373"	"ENSDARG00000023082"
"46151"	"ENSDART00000066620"	"ENSDARG00000090268"
"46152"	"ENSDART00000151398"	"ENSDARG00000090268"
"46153"	"ENSDART00000105040"	"ENSDARG00000036834"
"46154"	"ENSDART00000027701"	"ENSDARG00000036834"
